TeamId,TeamName,SubmissionDate,Score
859128,AvikPaul,"2019-01-12 14:51:12",0.79425
2637379,GoceGor,"2019-01-12 15:30:32",0.72727
2637379,GoceGor,"2019-01-12 15:32:09",0.74641
2637379,GoceGor,"2019-01-12 16:49:19",0.77511
2112412,"Bertrand Fabre","2019-01-12 23:38:11",0.62679
2112412,"Bertrand Fabre","2019-01-13 00:29:09",0.66028
2603192,"Anusha Gupta","2019-01-13 04:46:23",0.76555
2611039,sjitgbvgy,"2019-01-13 05:25:34",0.78947
1021027,"[ods.ai] Tarun Paparaju","2019-01-13 06:53:31",0.79904
2426055,Okubo,"2019-01-13 07:22:04",0.72248
2426055,Okubo,"2019-01-13 07:25:28",0.73684
2426055,Okubo,"2019-01-13 08:10:34",0.76076
2603192,"Anusha Gupta","2019-01-13 10:47:41",0.77990
533505,VincentLugat,"2019-01-13 12:28:31",0.82296
791126,"Mitsuru Ueki","2019-01-13 13:43:52",0.78468
2637379,GoceGor,"2019-01-13 21:21:41",0.77990
2637379,GoceGor,"2019-01-13 21:23:04",0.78947
2644309,James_Jian,"2019-01-14 13:21:01",0.79904
2589668,jimaoka,"2019-01-14 14:45:11",0.78947
2559388,Leemunkyu,"2019-01-15 02:13:01",0.67942
2559388,Leemunkyu,"2019-01-15 02:18:21",0.73205
2559388,Leemunkyu,"2019-01-15 02:19:23",0.74641
2559388,Leemunkyu,"2019-01-15 02:29:23",0.78947
2559388,Leemunkyu,"2019-01-15 02:48:21",0.81339
861004,neg0000273,"2019-01-15 04:24:51",0.78468
2647288,"Mehmet Suat Aksu","2019-01-15 09:29:30",0.66028
2647288,"Mehmet Suat Aksu","2019-01-15 09:51:38",0.78947
2112412,"Bertrand Fabre","2019-01-15 11:52:15",0.74162
2623452,crinix16,"2019-01-15 20:23:32",0.78947
2637379,GoceGor,"2019-01-15 21:25:33",0.79425
2589668,jimaoka,"2019-01-16 00:17:25",0.79425
2600630,extraordinarymind,"2019-01-16 02:22:15",0.71770
2600630,extraordinarymind,"2019-01-16 02:42:20",0.72727
2511122,satonobu,"2019-01-16 07:05:57",0.78468
2646741,danmer,"2019-01-16 08:03:39",0.54066
479075,perkot,"2019-01-16 12:34:16",0.79425
2566587,kenaraki,"2019-01-16 12:41:49",0.72248
2624685,"Kal Iliev","2019-01-16 14:51:08",0.79904
2306781,Otodo,"2019-01-17 00:06:12",0.81339
2477008,mtoyotasakura,"2019-01-17 01:44:01",0.80861
2600630,extraordinarymind,"2019-01-17 04:24:47",0.75598
2654505,kwhgyu,"2019-01-17 05:34:34",0.62679
2654505,kwhgyu,"2019-01-17 05:42:28",0.76555
2600630,extraordinarymind,"2019-01-17 06:56:19",0.78468
2555682,hamada0428,"2019-01-17 07:06:36",0.80382
2465587,"Renee Zhang","2019-01-17 07:10:40",0.79904
2654629,"Vincent Boon","2019-01-17 08:12:43",0.77511
479075,perkot,"2019-01-17 11:53:11",0.79904
2648945,skmm13,"2019-01-17 12:36:23",0.66507
2623452,crinix16,"2019-01-18 06:09:01",0.79425
2623452,crinix16,"2019-01-18 06:17:10",0.79904
2555682,hamada0428,"2019-01-18 07:29:58",0.80861
2201699,deepanshu30,"2019-01-18 12:32:48",0.77033
1107550,MasumRumi,"2019-01-18 15:41:57",0.88995
2589668,jimaoka,"2019-01-19 02:29:50",0.79904
2232134,"Yusuke Hanba","2019-01-19 14:09:23",0.77033
369357,JonathanBechtel,"2019-01-20 05:52:03",0.78947
2227665,Jatin0001,"2019-01-20 09:00:56",0.77990
2227665,Jatin0001,"2019-01-20 09:04:22",0.78468
2227665,Jatin0001,"2019-01-20 11:33:30",0.80382
2589668,jimaoka,"2019-01-20 14:42:24",0.80382
2570049,nishchay1110,"2019-01-21 07:10:21",0.76076
533505,VincentLugat,"2019-01-21 08:06:47",0.83253
2653273,"Güneş Evitan","2019-01-21 10:51:36",0.00000
1978766,mohira,"2019-01-21 11:12:22",0.78468
1412440,"Rakha Kawiswara","2019-01-21 11:42:09",0.80382
837914,AnandYadav,"2019-01-21 12:51:21",0.78947
2669612,AwaAwa,"2019-01-21 21:06:41",0.78468
2670097,"Kyle Peters","2019-01-21 23:42:21",0.76076
2670097,"Kyle Peters","2019-01-22 00:30:26",0.76555
2670097,"Kyle Peters","2019-01-22 01:03:18",0.78468
2653273,"Güneş Evitan","2019-01-22 07:42:12",0.69856
2653273,"Güneş Evitan","2019-01-22 08:06:40",0.71291
2653273,"Güneş Evitan","2019-01-22 08:36:35",0.72727
2672178,"Iancu Andrei","2019-01-22 14:06:44",0.74641
2498795,aanellien,"2019-01-22 17:40:49",0.76076
2670097,"Kyle Peters","2019-01-22 21:14:07",0.78947
2306781,Otodo,"2019-01-22 22:14:17",0.81818
1506248,"Bryan Antonio Alvarado Villalobos","2019-01-23 05:14:44",0.77033
2653273,"Güneş Evitan","2019-01-23 08:08:05",0.76555
2672178,"Iancu Andrei","2019-01-23 08:35:26",0.77990
2653273,"Güneş Evitan","2019-01-23 11:23:12",0.77033
2655933,"Hithesh KK","2019-01-23 18:54:27",0.58851
2655933,"Hithesh KK","2019-01-23 19:05:46",0.66028
2655933,"Hithesh KK","2019-01-23 19:22:56",0.75598
2654629,"Vincent Boon","2019-01-24 02:48:17",0.77990
2653273,"Güneş Evitan","2019-01-24 11:29:14",0.77990
2624943,shreyateeza,"2019-01-24 11:49:01",0.75598
2653273,"Güneş Evitan","2019-01-25 08:41:41",0.80382
2679652,rishabh2001,"2019-01-25 13:39:27",0.74162
2573783,P=nP,"2019-01-25 19:38:39",0.77511
2679652,rishabh2001,"2019-01-25 19:41:02",0.76555
2573783,P=nP,"2019-01-25 19:46:29",0.77990
2573783,P=nP,"2019-01-25 20:23:29",0.78468
2599714,"Gopal C. Bala","2019-01-26 10:24:44",0.42105
2599714,"Gopal C. Bala","2019-01-26 13:06:42",0.67464
861004,neg0000273,"2019-01-27 06:40:26",0.79425
2676296,lingwangln,"2019-01-27 11:37:25",0.74641
2576457,blueblood1010,"2019-01-27 13:48:57",0.79904
2689917,shreyansh20,"2019-01-27 15:05:57",0.75598
2683994,noobalchemist,"2019-01-27 17:04:12",0.74162
1735365,nago,"2019-01-27 18:47:10",0.75598
2676296,lingwangln,"2019-01-28 13:46:19",0.76555
2676296,lingwangln,"2019-01-28 14:07:36",0.77990
2679652,rishabh2001,"2019-01-28 19:28:34",0.80861
2694460,"Roman Kryvokhyzha","2019-01-28 20:04:43",0.74162
2695054,"abi palagashvili","2019-01-28 20:44:38",0.74641
2695054,"abi palagashvili","2019-01-28 21:04:18",0.77990
2694460,"Roman Kryvokhyzha","2019-01-29 00:19:29",0.77033
2672178,"Iancu Andrei","2019-01-29 14:47:31",0.78947
1735365,nago,"2019-01-29 16:33:57",0.76076
2336608,sumitbehal13,"2019-01-29 18:44:53",0.77511
1977420,"Angshuman Saikia","2019-01-29 19:28:22",0.77033
2672178,"Iancu Andrei","2019-01-30 13:29:51",0.79425
2687082,"Michalis Konstantoulakis","2019-01-30 15:37:35",0.76555
2687082,"Michalis Konstantoulakis","2019-01-30 16:00:59",0.77990
2694460,"Roman Kryvokhyzha","2019-01-30 23:26:38",0.77511
2672178,"Iancu Andrei","2019-01-31 01:42:18",0.79904
1655338,"Marcin Szeliga","2019-01-31 06:29:51",0.77033
1655338,"Marcin Szeliga","2019-01-31 06:37:50",0.81818
1655338,"Marcin Szeliga","2019-01-31 06:44:27",0.83732
2672178,"Iancu Andrei","2019-01-31 13:16:07",0.80861
2336608,sumitbehal13,"2019-01-31 18:54:36",0.79425
727177,"Nate 9","2019-01-31 19:21:11",0.76555
2487582,totetote,"2019-02-01 07:49:45",0.77511
1412440,"Rakha Kawiswara","2019-02-01 10:48:23",0.80861
2694460,"Roman Kryvokhyzha","2019-02-01 12:38:58",0.78947
1821383,"Ashwin Puri","2019-02-02 00:12:15",0.73684
1821383,"Ashwin Puri","2019-02-02 00:40:09",0.75598
2694460,"Roman Kryvokhyzha","2019-02-02 00:56:47",0.79425
2655933,"Hithesh KK","2019-02-02 06:49:07",0.76076
1161762,stockLin,"2019-02-02 07:52:43",0.77033
2705119,junchan999,"2019-02-02 16:01:43",0.72727
2036814,dompresutto,"2019-02-02 21:10:40",0.81818
2694075,hirasawasion,"2019-02-03 10:08:34",0.79425
2238219,Avram,"2019-02-03 14:38:00",0.77511
2666112,sarina94,"2019-02-03 18:31:36",0.76076
2036814,dompresutto,"2019-02-03 18:48:02",0.82296
1977420,"Angshuman Saikia","2019-02-03 19:44:42",0.79425
2666112,sarina94,"2019-02-03 22:23:21",0.78468
2036814,dompresutto,"2019-02-03 23:03:42",0.83253
2238219,Avram,"2019-02-04 02:46:55",0.77990
2719826,slivka83,"2019-02-04 12:16:24",0.77511
2719826,slivka83,"2019-02-04 13:09:38",0.77990
2670097,"Kyle Peters","2019-02-04 17:53:20",0.81818
2670097,"Kyle Peters","2019-02-04 18:05:49",0.82296
2670097,"Kyle Peters","2019-02-04 18:50:43",0.83732
2616560,"Maxim Shalankin","2019-02-05 06:22:07",0.76555
1606426,"Danil Zherebtsov","2019-02-05 10:23:05",0.77990
1606426,"Danil Zherebtsov","2019-02-05 14:50:44",0.79904
2708358,ahhhha,"2019-02-05 22:34:40",0.67464
998223,"Yves St-Hilaire","2019-02-06 03:18:53",0.76076
2720917,"Margarita Chizh","2019-02-06 09:21:04",0.66028
2720917,"Margarita Chizh","2019-02-06 12:41:21",0.77511
2642122,Rackhun,"2019-02-06 12:48:47",0.77990
2642122,Rackhun,"2019-02-06 13:37:44",0.78947
2642122,Rackhun,"2019-02-06 14:47:02",0.79425
2642122,Rackhun,"2019-02-06 16:50:46",0.79904
2655933,"Hithesh KK","2019-02-06 18:48:58",0.77511
2655933,"Hithesh KK","2019-02-06 19:22:09",0.78468
2655933,"Hithesh KK","2019-02-06 19:31:19",0.78947
2720917,"Margarita Chizh","2019-02-07 09:42:03",0.78468
2708358,ahhhha,"2019-02-07 11:11:58",0.76555
2708358,ahhhha,"2019-02-07 15:37:18",0.77033
2708358,ahhhha,"2019-02-07 15:42:34",0.78468
1410055,sujbhatta,"2019-02-07 17:11:31",0.77511
2708358,ahhhha,"2019-02-07 20:48:53",0.80382
2725649,"Jianfeng Lin","2019-02-07 23:06:00",0.77511
2725649,"Jianfeng Lin","2019-02-07 23:09:55",0.77990
998223,"Yves St-Hilaire","2019-02-08 02:08:00",0.78947
998223,"Yves St-Hilaire","2019-02-08 02:52:57",0.79904
1933707,"Dmitry Proshin","2019-02-08 06:25:18",0.78468
2735708,datanetor,"2019-02-08 11:17:26",0.76555
1933707,"Dmitry Proshin","2019-02-08 11:35:41",0.79425
2720917,"Margarita Chizh","2019-02-08 13:11:35",0.80382
998223,"Yves St-Hilaire","2019-02-09 04:29:30",0.80382
2740396,uakira,"2019-02-09 05:39:07",0.76555
2740396,uakira,"2019-02-09 07:09:09",0.77033
2605790,kouta,"2019-02-09 11:24:19",0.77990
2605790,kouta,"2019-02-09 11:49:14",0.78468
2605790,kouta,"2019-02-09 11:51:30",0.78947
2679652,rishabh2001,"2019-02-09 15:44:28",0.81818
2679652,rishabh2001,"2019-02-09 16:02:57",0.82296
1933707,"Dmitry Proshin","2019-02-10 05:31:56",0.79904
1971152,mastergogo,"2019-02-10 06:51:48",0.71291
2741647,rereroro,"2019-02-10 07:16:56",0.75598
2741647,rereroro,"2019-02-10 07:18:49",0.76555
2741647,rereroro,"2019-02-10 07:45:13",0.77033
1971152,mastergogo,"2019-02-10 14:18:28",0.78468
2677847,jcmacd,"2019-02-10 17:11:19",0.76076
1933707,"Dmitry Proshin","2019-02-11 06:32:36",0.80382
2652494,"Thomas Aquino Ariasoca","2019-02-11 10:49:53",0.64593
2652494,"Thomas Aquino Ariasoca","2019-02-11 11:01:06",0.66985
2751610,takahashi-tosh,"2019-02-12 02:32:07",0.76555
2652494,"Thomas Aquino Ariasoca","2019-02-12 06:17:10",0.76555
1933707,"Dmitry Proshin","2019-02-12 12:05:59",0.81339
2714814,"Shofiq Saif","2019-02-12 15:31:48",0.76555
2714814,"Shofiq Saif","2019-02-12 16:38:32",0.77990
2725649,"Jianfeng Lin","2019-02-12 20:14:24",0.79425
2725649,"Jianfeng Lin","2019-02-12 21:34:16",0.79904
2725649,"Jianfeng Lin","2019-02-12 21:42:56",0.80382
2605790,kouta,"2019-02-13 07:29:17",0.79425
2655248,Shifty,"2019-02-13 09:09:04",0.77033
2760337,"Feiyang Chen","2019-02-14 04:02:31",0.90909
2710807,"Ashu Karande","2019-02-14 07:13:11",0.66507
2708358,ahhhha,"2019-02-14 13:56:36",0.80861
2711773,"Tino Margely","2019-02-14 22:06:59",0.77033
2036814,dompresutto,"2019-02-14 22:13:33",0.84688
2655248,Shifty,"2019-02-15 05:45:53",0.77990
2655248,Shifty,"2019-02-15 09:01:54",0.78468
2760604,"Daniel Koh","2019-02-15 11:14:07",0.76076
2756493,"Zhuqiang Ren","2019-02-15 11:21:24",0.76555
346424,"Santosh Sharma","2019-02-15 12:13:46",0.81818
2714814,"Shofiq Saif","2019-02-15 17:35:53",0.78468
2769383,Yun-fang-Da,"2019-02-16 03:50:41",0.75598
346424,"Santosh Sharma","2019-02-16 13:55:36",0.82296
2605790,kouta,"2019-02-16 14:52:05",0.80382
2773674,"Suyeon Woo","2019-02-17 02:25:47",0.62679
2773674,"Suyeon Woo","2019-02-17 02:45:56",0.76555
2774428,Saburo36,"2019-02-17 07:18:41",0.76555
2741154,wiktor779,"2019-02-17 09:41:21",0.76076
2741154,wiktor779,"2019-02-17 09:43:43",0.76555
2756493,"Zhuqiang Ren","2019-02-17 12:46:28",0.78468
2306781,Otodo,"2019-02-18 01:39:41",0.82296
2778287,Chicotty,"2019-02-18 05:42:42",0.76555
2655248,Shifty,"2019-02-18 09:14:59",0.79904
2556452,Cedr,"2019-02-18 14:43:10",0.68421
2556452,Cedr,"2019-02-19 14:58:04",0.75119
190391,"anuj madaan","2019-02-19 15:01:24",0.77990
2683994,noobalchemist,"2019-02-20 11:29:31",0.74641
2556452,Cedr,"2019-02-20 14:13:02",0.78468
2792841,"Maxime VEDELAGO","2019-02-20 16:32:24",0.63157
2672178,"Iancu Andrei","2019-02-20 23:25:00",0.81339
2669612,AwaAwa,"2019-02-21 05:35:11",0.79904
2798416,lebleuciel82,"2019-02-21 11:31:43",0.62679
2798416,lebleuciel82,"2019-02-21 11:44:36",0.76555
1971152,mastergogo,"2019-02-21 17:37:44",0.79425
1238508,"Joseph Fan","2019-02-21 17:44:00",0.77033
1238508,"Joseph Fan","2019-02-21 17:59:22",0.78468
715585,"Naruhiko Nakanishi","2019-02-22 01:26:33",0.76555
1067198,kanybekd,"2019-02-22 11:09:23",0.79425
2805024,koikoi,"2019-02-23 07:42:19",0.76555
2589668,jimaoka,"2019-02-24 01:31:15",0.81339
2773674,"Suyeon Woo","2019-02-24 05:50:58",0.78947
2733111,"Wojtek Gu","2019-02-24 09:01:23",0.76555
795150,"Anand Acharya","2019-02-24 11:31:35",0.78468
2792841,"Maxime VEDELAGO","2019-02-25 14:00:19",0.63636
2792841,"Maxime VEDELAGO","2019-02-25 14:44:13",0.76555
2792841,"Maxime VEDELAGO","2019-02-26 09:03:18",0.77033
2821765,risakosako,"2019-02-26 15:06:07",0.72727
2303191,"Pavlo Fesenko","2019-02-26 15:26:04",0.78468
2747622,convallaria,"2019-02-27 03:32:00",0.76555
2805024,koikoi,"2019-02-27 05:42:27",0.78468
2824852,"Tomofumi Nakano","2019-02-27 05:53:12",0.76555
2825218,"aki fuku","2019-02-27 05:58:13",0.76555
2826262,nonke,"2019-02-27 09:24:46",0.64114
190391,"anuj madaan","2019-02-27 12:13:13",0.78947
2735708,datanetor,"2019-02-27 12:29:28",0.77033
2669612,AwaAwa,"2019-02-27 12:41:18",0.80382
730184,Artyom,"2019-02-27 19:08:10",0.74641
730184,Artyom,"2019-02-27 19:26:52",0.77990
2829013,"Muhammed Muqtar Fasasi","2019-02-27 20:06:02",0.63157
2831291,take-P,"2019-02-28 07:26:06",0.76555
2831697,"kenji kondo","2019-02-28 09:12:13",0.76555
2817630,bruprod,"2019-02-28 10:25:54",0.65071
2832428,alitahohhot,"2019-02-28 11:42:33",0.77990
2821178,"Arman Yusuf","2019-02-28 14:04:05",0.78468
1553434,"krishna katyal","2019-02-28 17:55:28",0.78468
2831291,take-P,"2019-03-01 08:46:55",0.78468
2487582,totetote,"2019-03-01 08:48:41",0.77990
2800210,SiyahAslan,"2019-03-01 10:37:49",0.75119
2753803,LunaNGUYEN,"2019-03-01 13:08:44",0.78947
2829013,"Muhammed Muqtar Fasasi","2019-03-01 14:48:28",0.76076
2829310,"Mohammad Abdollahi","2019-03-01 14:54:43",0.77033
2829310,"Mohammad Abdollahi","2019-03-01 15:38:06",0.80382
2837425,ZadiYounes,"2019-03-01 16:06:46",0.79425
2829013,"Muhammed Muqtar Fasasi","2019-03-01 16:26:25",0.76555
2837425,ZadiYounes,"2019-03-01 17:36:34",0.80382
2829013,"Muhammed Muqtar Fasasi","2019-03-01 17:45:42",0.88995
2663794,sangeet2893,"2019-03-02 05:43:57",0.76555
2840314,"Youngeun Hahm","2019-03-02 08:08:44",0.62679
529252,АндрейКуренков(Arey),"2019-03-02 08:25:24",0.78468
2840314,"Youngeun Hahm","2019-03-02 08:27:41",0.76555
2840333,DataSC,"2019-03-02 09:03:44",0.75598
2661355,fbt97119,"2019-03-02 09:59:23",0.73684
2840893,"Alina Vladimirova","2019-03-02 11:31:22",0.74641
2837883,jirakst,"2019-03-02 16:07:58",0.79904
1352305,"Migs Rocha","2019-03-02 17:30:27",0.90909
2836425,Tom.O,"2019-03-03 05:51:33",0.76076
2836425,Tom.O,"2019-03-03 06:08:53",0.76555
2836425,Tom.O,"2019-03-03 06:25:26",0.77033
2836425,Tom.O,"2019-03-03 06:37:20",0.77511
2831697,"kenji kondo","2019-03-03 11:35:38",0.78947
2661355,fbt97119,"2019-03-03 13:48:48",0.77033
2840893,"Alina Vladimirova","2019-03-03 16:16:03",0.77990
529252,АндрейКуренков(Arey),"2019-03-04 05:19:32",0.80382
1021027,"[ods.ai] Tarun Paparaju","2019-03-04 06:13:17",0.90909
1021027,"[ods.ai] Tarun Paparaju","2019-03-04 07:52:08",1.00000
2612528,irisywy6201,"2019-03-04 08:48:20",0.76555
2661355,fbt97119,"2019-03-04 09:36:45",1.00000
2786645,"AKR Team","2019-03-04 11:44:06",1.00000
2715422,Maxibox,"2019-03-04 12:33:47",0.75598
2715422,Maxibox,"2019-03-04 12:50:28",0.76555
2847796,"Deepak Kamarsu","2019-03-04 14:13:11",0.74641
620867,impulsecorp,"2019-03-04 14:46:39",0.88516
2850587,"Alexander Binder","2019-03-04 22:35:46",0.73205
2840314,"Youngeun Hahm","2019-03-05 05:32:10",0.77033
2612528,irisywy6201,"2019-03-05 05:49:35",0.78468
2853400,koichi0806,"2019-03-05 11:50:51",0.74641
2853400,koichi0806,"2019-03-05 12:26:21",0.78468
2850587,"Alexander Binder","2019-03-05 18:13:46",0.77990
2547004,0300hi,"2019-03-06 07:23:19",0.75119
2303191,"Pavlo Fesenko","2019-03-06 10:11:21",0.78947
339402,Alys,"2019-03-06 12:30:34",0.79904
2858787,"Shinji Yagi","2019-03-06 15:00:19",0.76555
2800210,SiyahAslan,"2019-03-06 17:06:39",0.75598
2862783,"Bahdan Zviazhynski","2019-03-07 12:16:58",0.78468
2862783,"Bahdan Zviazhynski","2019-03-07 12:33:02",0.79904
2761491,"Bernd Heidemann","2019-03-07 22:02:49",0.77033
2866405,onetalkdev,"2019-03-08 04:45:16",0.77990
2866405,onetalkdev,"2019-03-08 04:48:47",0.78947
2866405,onetalkdev,"2019-03-08 07:02:00",0.79425
2547004,0300hi,"2019-03-08 12:32:41",0.77511
2547004,0300hi,"2019-03-08 12:43:39",0.81818
892344,"Jun Sugawa","2019-03-08 14:54:10",0.78947
2859247,bigmouse9487,"2019-03-09 08:48:13",0.52153
2840314,"Youngeun Hahm","2019-03-09 11:30:44",0.78468
2840333,DataSC,"2019-03-09 11:33:36",0.78468
2434556,"Raul Gonzales","2019-03-09 12:07:23",0.75598
2434556,"Raul Gonzales","2019-03-09 12:14:48",0.76076
2871875,PenApplePen,"2019-03-09 14:58:44",0.78468
2434556,"Raul Gonzales","2019-03-09 18:11:01",0.77033
2865036,rashmeee,"2019-03-09 21:30:52",0.76076
2872825,"Alan Macías","2019-03-10 04:47:02",0.77033
2372144,"Jisu Han","2019-03-10 07:11:54",0.78468
2589668,jimaoka,"2019-03-10 08:54:21",0.81818
2875837,"Jorge E Betancourt","2019-03-10 12:08:29",0.78947
892344,"Jun Sugawa","2019-03-10 14:01:31",0.79425
2827653,"Michal Kapala","2019-03-10 20:56:13",0.75119
2117123,winniemoon,"2019-03-11 01:26:18",0.74641
2117123,winniemoon,"2019-03-11 01:41:54",0.75119
2750110,a2577257a,"2019-03-11 20:07:24",0.49282
2747622,convallaria,"2019-03-12 04:09:55",0.78468
2882171,sakanasan,"2019-03-12 10:43:02",0.62200
2885817,yutmori,"2019-03-12 11:11:56",0.78468
2792841,"Maxime VEDELAGO","2019-03-12 12:46:43",0.77511
2821178,"Arman Yusuf","2019-03-12 13:05:03",0.78947
2878190,daidew,"2019-03-12 15:27:38",0.76555
2792841,"Maxime VEDELAGO","2019-03-12 16:19:09",0.77990
2750110,a2577257a,"2019-03-12 18:13:25",0.61722
2750110,a2577257a,"2019-03-12 21:41:02",0.76555
2871875,PenApplePen,"2019-03-13 04:34:20",0.79425
2831697,"kenji kondo","2019-03-13 04:49:11",0.79425
2792846,sign,"2019-03-13 06:58:12",0.74641
2792846,sign,"2019-03-13 07:11:08",0.75119
2434556,"Raul Gonzales","2019-03-13 10:46:46",0.77511
2886270,houmen,"2019-03-13 13:11:36",0.75598
2792841,"Maxime VEDELAGO","2019-03-13 16:04:37",0.78468
2384384,shubhamsingh060,"2019-03-13 19:39:18",0.76555
2697711,teru-roc,"2019-03-14 08:04:58",0.72248
2697711,teru-roc,"2019-03-14 08:35:13",0.76076
2434556,"Raul Gonzales","2019-03-14 13:26:55",0.77990
2434556,"Raul Gonzales","2019-03-14 14:22:43",0.79904
2792841,"Maxime VEDELAGO","2019-03-14 15:15:53",0.78947
2792841,"Maxime VEDELAGO","2019-03-14 15:55:07",0.81339
837914,AnandYadav,"2019-03-15 11:44:21",0.79904
2859247,bigmouse9487,"2019-03-15 13:49:17",0.72248
2836425,Tom.O,"2019-03-15 13:57:40",0.78947
2903988,tantan0327,"2019-03-15 14:45:31",0.76555
2836425,Tom.O,"2019-03-15 14:54:14",0.79425
2429362,"haisong chen","2019-03-16 04:45:56",0.46411
2756493,"Zhuqiang Ren","2019-03-16 05:45:32",0.84688
2907610,"Aswin Hofsteenge","2019-03-16 12:08:20",0.75598
2827653,"Michal Kapala","2019-03-16 13:37:30",0.76076
2907610,"Aswin Hofsteenge","2019-03-16 15:02:46",0.77033
2907610,"Aswin Hofsteenge","2019-03-16 16:25:30",0.77990
2827653,"Michal Kapala","2019-03-16 18:40:53",0.77511
2827653,"Michal Kapala","2019-03-16 22:48:06",0.79425
2909834,parkjs1362,"2019-03-17 03:43:23",0.54066
2909834,parkjs1362,"2019-03-17 03:47:53",0.59808
2909834,parkjs1362,"2019-03-17 04:18:57",0.63636
2909834,parkjs1362,"2019-03-17 04:49:34",0.75598
2886270,houmen,"2019-03-17 06:04:23",0.77033
2908376,"Rohit Modi","2019-03-17 06:30:07",0.77033
2888113,"HUANTING WU","2019-03-17 07:22:12",0.76555
1735365,nago,"2019-03-17 08:48:40",0.76555
2782078,"Junhyeong Kim","2019-03-17 13:13:02",0.69377
2882171,sakanasan,"2019-03-17 14:00:53",0.76555
2890145,ShubhamSaxena,"2019-03-17 16:19:52",0.68899
1808854,Ulisses,"2019-03-17 18:09:24",0.37320
2750110,a2577257a,"2019-03-17 19:32:33",0.77033
2750110,a2577257a,"2019-03-17 19:39:43",0.77990
2750110,a2577257a,"2019-03-17 20:01:53",0.78947
2677847,jcmacd,"2019-03-17 21:51:41",0.77990
2805024,koikoi,"2019-03-18 03:11:37",0.78947
2805024,koikoi,"2019-03-18 03:27:13",0.79904
2805024,koikoi,"2019-03-18 03:28:53",0.80382
2802413,HTZZ,"2019-03-18 11:30:23",0.78947
2802413,HTZZ,"2019-03-18 12:41:36",0.80861
1953478,funbit,"2019-03-18 20:01:45",0.77990
2888113,"HUANTING WU","2019-03-19 05:37:58",0.79425
2910474,panpanpanda,"2019-03-19 06:23:57",0.71770
2910474,panpanpanda,"2019-03-19 06:53:11",0.76076
2572984,"Titanic For Fun","2019-03-19 08:42:59",0.77990
2426055,Okubo,"2019-03-19 09:55:49",0.77990
2572984,"Titanic For Fun","2019-03-19 10:34:16",0.79904
2911958,chendeilei,"2019-03-19 12:02:54",0.80382
2886270,houmen,"2019-03-19 12:07:10",0.79425
2163385,"Kazuo Iwasaki","2019-03-19 15:10:53",0.82296
398634,VCU320001,"2019-03-19 15:28:59",0.80382
2911958,chendeilei,"2019-03-19 17:03:39",0.80861
1735365,nago,"2019-03-19 17:14:36",0.77033
2925126,Michelle_Luo,"2019-03-20 03:35:49",0.80861
720238,rosh,"2019-03-20 03:36:33",1.00000
2835729,sanyen,"2019-03-20 10:24:48",0.71770
2835729,sanyen,"2019-03-20 10:32:00",0.76076
2835729,sanyen,"2019-03-20 10:35:41",0.77511
2890145,ShubhamSaxena,"2019-03-20 10:42:35",0.74162
2624943,shreyateeza,"2019-03-20 10:59:05",0.77511
2624943,shreyateeza,"2019-03-20 11:07:34",0.77990
2927704,"Eveline My Daughter","2019-03-20 14:03:18",0.76555
2920118,ta4510,"2019-03-21 03:52:35",0.76555
2920118,ta4510,"2019-03-21 03:58:54",0.77511
1749909,Elwingh,"2019-03-21 08:36:38",0.80861
2931445,Lunachom,"2019-03-21 08:51:41",0.73205
2931445,Lunachom,"2019-03-21 09:03:10",0.73684
2835729,sanyen,"2019-03-21 10:31:27",0.78468
1749909,Elwingh,"2019-03-21 12:52:21",0.81339
1482501,JuWon,"2019-03-21 15:29:58",0.78468
2934737,gwangdong,"2019-03-22 01:06:04",0.77033
2920118,ta4510,"2019-03-22 03:29:29",0.78947
2920303,yunanliu,"2019-03-22 06:58:11",0.38755
2920303,yunanliu,"2019-03-22 07:50:10",0.61722
2920303,yunanliu,"2019-03-22 07:54:04",0.62679
2920303,yunanliu,"2019-03-22 08:00:14",0.65071
2920303,yunanliu,"2019-03-22 08:02:52",0.66028
2422820,"Lee Huwuj","2019-03-22 12:20:42",0.72248
2918964,"Remigiusz Gębka","2019-03-22 13:24:50",0.77033
2918964,"Remigiusz Gębka","2019-03-22 15:13:22",0.78468
2918964,"Remigiusz Gębka","2019-03-22 16:33:53",0.78947
2925232,Ken_Sumi1019,"2019-03-23 06:09:25",0.75598
503193,"Mayowa Osibodu","2019-03-23 19:32:04",0.52631
1599422,"Sergey Enikeev","2019-03-23 20:05:52",1.00000
892344,"Jun Sugawa","2019-03-23 21:32:01",0.80382
861004,neg0000273,"2019-03-23 21:56:25",0.81339
2909834,parkjs1362,"2019-03-24 05:58:10",0.78947
2888113,"HUANTING WU","2019-03-24 06:10:56",0.90909
2944887,jihwan0615,"2019-03-24 09:37:51",0.76555
503193,"Mayowa Osibodu","2019-03-24 20:58:49",0.60765
2944440,majed04,"2019-03-24 23:22:29",0.67942
2920303,yunanliu,"2019-03-25 02:55:06",0.76555
503193,"Mayowa Osibodu","2019-03-25 16:57:51",0.63157
503193,"Mayowa Osibodu","2019-03-25 17:08:21",0.63636
503193,"Mayowa Osibodu","2019-03-25 17:20:57",0.64593
503193,"Mayowa Osibodu","2019-03-25 17:32:58",0.65550
503193,"Mayowa Osibodu","2019-03-25 17:41:01",0.66028
